n_qubits,sample,entropy_raw,entropy_norm,circuit_type,test,renyi_2,renyi_norm,purity,depth,qubit_i,qubit_j,distance,mutual_info,test_type,correlation,shots,error_rate,mitigated,correlation_avg_ones,correlation_zz_norm,mutual_info_approx,norm_theoretical,norm_observed,norm_num_states
8,18,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,18,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,18,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,18,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,18,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,18,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,18,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,18,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,18,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,18,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,18,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,19,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,19,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,19,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,19,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,19,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,19,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,19,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,19,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,19,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,19,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,19,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,20,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,20,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,20,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,20,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,20,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,20,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,20,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,20,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,20,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,20,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,20,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,21,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,21,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,21,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,21,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,21,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,21,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,21,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,21,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,21,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,21,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,21,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,22,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,22,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,22,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,22,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,22,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,22,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,22,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,22,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,22,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,22,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,22,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,23,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,23,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,23,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,23,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,23,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,23,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,23,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,23,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,23,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,23,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,23,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,24,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,24,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,24,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,24,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,24,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,24,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,24,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,24,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,24,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,24,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,24,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,25,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,25,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,25,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,25,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,25,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,25,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,25,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,25,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,25,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,25,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,25,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,26,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,26,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,26,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,26,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,26,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,26,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,26,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,26,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,26,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,26,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,26,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,27,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,27,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,27,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,27,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,27,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,27,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,3.0,5.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,3.0,6.0,3.0,0.07768698398515703,,,,,,,,,,,
8,27,,,,test4,,,,20.0,3.0,7.0,4.0,0.08646647167633874,,,,,,,,,,,
8,27,,,,test4,,,,20.0,4.0,5.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,4.0,6.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,4.0,7.0,3.0,0.07768698398515703,,,,,,,,,,,
8,27,,,,test4,,,,20.0,5.0,6.0,1.0,0.03934693402873666,,,,,,,,,,,
8,27,,,,test4,,,,20.0,5.0,7.0,2.0,0.06321205588285576,,,,,,,,,,,
8,27,,,,test4,,,,20.0,6.0,7.0,1.0,0.03934693402873666,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,1.0,1.0,0.03934693402873666,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,2.0,2.0,0.06321205588285576,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,3.0,3.0,0.07768698398515703,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,4.0,4.0,0.08646647167633874,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,5.0,5.0,0.09179150013761012,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,6.0,6.0,0.09502129316321362,,,,,,,,,,,
8,28,,,,test4,,,,20.0,0.0,7.0,7.0,0.09698026165776816,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,2.0,1.0,0.03934693402873666,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,3.0,2.0,0.06321205588285576,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,4.0,3.0,0.07768698398515703,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,5.0,4.0,0.08646647167633874,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,6.0,5.0,0.09179150013761012,,,,,,,,,,,
8,28,,,,test4,,,,20.0,1.0,7.0,6.0,0.09502129316321362,,,,,,,,,,,
8,28,,,,test4,,,,20.0,2.0,3.0,1.0,0.03934693402873666,,,,,,,,,,,
8,28,,,,test4,,,,20.0,2.0,4.0,2.0,0.06321205588285576,,,,,,,,,,,
8,28,,,,test4,,,,20.0,2.0,5.0,3.0,0.07768698398515703,,,,,,,,,,,
8,28,,,,test4,,,,20.0,2.0,6.0,4.0,0.08646647167633874,,,,,,,,,,,
8,28,,,,test4,,,,20.0,2.0,7.0,5.0,0.09179150013761012,,,,,,,,,,,
8,28,,,,test4,,,,20.0,3.0,4.0,1.0,0.03934693402873666,,,,,,,,,,,
